0,3.80826e-01,1.47904e+01,2.82830e+00,2.76781e+00,2.61378e+00,2.65284e+00,2.76547e+00,2.61032e+00,3.01813e+00,2.64133e+00,2.88239e+00,2.58187e+00
100,3.80826e-01,1.43162e+01,2.56689e+00,2.54113e+00,2.48949e+00,2.49292e+00,2.59184e+00,2.45922e+00,2.61802e+00,2.50304e+00,2.63363e+00,2.46860e+00
200,3.80826e-01,1.43318e+01,2.52574e+00,2.53268e+00,2.48315e+00,2.49124e+00,2.53369e+00,2.45600e+00,2.61655e+00,2.49252e+00,2.59209e+00,2.48223e+00
300,3.80826e-01,1.43286e+01,2.57767e+00,2.55731e+00,2.47348e+00,2.48492e+00,2.55299e+00,2.46631e+00,2.52363e+00,2.47727e+00,2.58298e+00,2.45756e+00
400,3.80826e-01,1.43123e+01,2.54713e+00,2.58492e+00,2.45980e+00,2.49064e+00,2.51738e+00,2.45035e+00,2.59999e+00,2.48929e+00,2.59643e+00,2.47672e+00
500,3.80826e-01,1.43653e+01,2.52568e+00,2.49082e+00,2.47866e+00,2.53401e+00,2.55242e+00,2.45291e+00,2.58854e+00,2.46730e+00,2.57437e+00,2.50535e+00
600,3.80826e-01,1.42988e+01,2.53244e+00,2.49674e+00,2.45205e+00,2.61128e+00,2.52314e+00,2.45909e+00,2.57981e+00,2.48947e+00,2.56057e+00,2.47351e+00
700,3.80826e-01,1.42481e+01,2.52237e+00,2.54005e+00,2.45070e+00,2.49136e+00,2.51049e+00,2.45425e+00,2.50742e+00,2.47527e+00,2.53960e+00,2.49069e+00
800,3.80826e-01,1.43969e+01,2.55089e+00,2.52606e+00,2.46958e+00,2.51217e+00,2.51048e+00,2.45729e+00,2.59642e+00,2.49433e+00,2.57502e+00,2.45398e+00
900,3.80826e-01,1.51777e+01,2.89001e+00,2.51517e+00,2.45123e+00,2.50487e+00,2.51587e+00,2.46298e+00,2.57738e+00,2.47578e+00,2.54337e+00,2.46546e+00
1000,3.80826e-01,1.45163e+01,2.56993e+00,2.53223e+00,2.44568e+00,2.46596e+00,2.56139e+00,2.47617e+00,2.58523e+00,2.48013e+00,2.54454e+00,2.44984e+00
1100,3.80826e-01,1.44933e+01,2.56790e+00,2.52158e+00,2.45453e+00,2.47732e+00,2.54560e+00,2.46621e+00,2.58731e+00,2.47622e+00,2.55573e+00,2.43794e+00
1200,3.80826e-01,1.44780e+01,2.55871e+00,2.51971e+00,2.45177e+00,2.48239e+00,2.54033e+00,2.46155e+00,2.58986e+00,2.47976e+00,2.55525e+00,2.44330e+00
1300,3.80826e-01,1.44653e+01,2.54894e+00,2.51265e+00,2.46281e+00,2.49413e+00,2.52308e+00,2.45558e+00,2.60477e+00,2.47309e+00,2.56478e+00,2.44626e+00
1400,3.80826e-01,1.44517e+01,2.54751e+00,2.51944e+00,2.46178e+00,2.49414e+00,2.50985e+00,2.45547e+00,2.59344e+00,2.47674e+00,2.55817e+00,2.45403e+00
1500,3.80826e-01,1.44392e+01,2.54412e+00,2.53296e+00,2.46164e+00,2.48538e+00,2.50814e+00,2.46489e+00,2.57943e+00,2.48075e+00,2.56260e+00,2.45485e+00
1600,3.80826e-01,1.44357e+01,2.54570e+00,2.53089e+00,2.46073e+00,2.48519e+00,2.50700e+00,2.46325e+00,2.58635e+00,2.48321e+00,2.55980e+00,2.45621e+00
1700,3.80826e-01,1.44335e+01,2.54417e+00,2.52618e+00,2.46130e+00,2.48388e+00,2.50839e+00,2.46455e+00,2.59298e+00,2.48110e+00,2.55975e+00,2.45815e+00
1800,3.80826e-01,1.44304e+01,2.54486e+00,2.52475e+00,2.46383e+00,2.48247e+00,2.50800e+00,2.46649e+00,2.59185e+00,2.47997e+00,2.55897e+00,2.45935e+00
1900,3.80826e-01,1.44288e+01,2.54308e+00,2.52079e+00,2.46157e+00,2.48236e+00,2.50782e+00,2.46672e+00,2.59330e+00,2.47696e+00,2.55682e+00,2.46124e+00
2000,3.80826e-01,1.44267e+01,2.54157e+00,2.51939e+00,2.46189e+00,2.48200e+00,2.50883e+00,2.46454e+00,2.59217e+00,2.47890e+00,2.55853e+00,2.46267e+00
