0,7.80696e-01,7.20927e+03,1.85731e+02,1.95386e+02,1.85418e+02,1.88654e+02,1.89602e+02,1.88465e+02,1.88744e+02,1.89550e+02,1.93621e+02,1.90051e+02
100,7.80696e-01,6.76421e+03,1.73971e+02,1.76385e+02,1.77148e+02,1.74874e+02,1.72259e+02,1.77517e+02,1.77203e+02,1.76182e+02,1.79294e+02,1.79414e+02
200,7.80696e-01,6.80230e+03,1.74420e+02,1.74651e+02,1.74374e+02,1.76256e+02,1.67487e+02,1.76820e+02,1.76259e+02,1.73845e+02,1.73054e+02,1.77917e+02
300,7.80696e-01,6.77638e+03,1.73524e+02,1.69110e+02,1.72740e+02,1.76352e+02,1.68026e+02,1.75877e+02,1.77768e+02,1.72732e+02,1.73639e+02,1.78137e+02
400,7.80696e-01,6.73431e+03,1.72490e+02,1.70254e+02,1.72785e+02,1.75458e+02,1.67881e+02,1.74270e+02,1.76030e+02,1.71903e+02,1.71717e+02,1.77273e+02
500,7.80696e-01,6.66435e+03,1.70605e+02,1.69850e+02,1.73090e+02,1.74379e+02,1.68274e+02,1.74280e+02,1.74737e+02,1.71452e+02,1.72082e+02,1.77242e+02
600,7.80696e-01,6.65047e+03,1.70441e+02,1.71089e+02,1.72379e+02,1.73396e+02,1.66177e+02,1.75668e+02,1.75568e+02,1.73827e+02,1.75299e+02,1.73843e+02
700,7.80696e-01,6.71772e+03,1.71895e+02,1.71409e+02,1.71863e+02,1.72424e+02,1.68487e+02,1.76313e+02,1.75745e+02,1.74718e+02,1.72312e+02,1.74223e+02
800,7.80696e-01,6.71374e+03,1.71994e+02,1.71252e+02,1.75038e+02,1.72495e+02,1.66231e+02,1.77070e+02,1.78581e+02,1.75016e+02,1.72928e+02,1.74273e+02
900,7.80696e-01,6.78500e+03,1.73503e+02,1.73171e+02,1.73155e+02,1.73012e+02,1.67675e+02,1.77040e+02,1.75993e+02,1.73885e+02,1.73835e+02,1.73475e+02
1000,7.80696e-01,6.78183e+03,1.73538e+02,1.70728e+02,1.72803e+02,1.75598e+02,1.66901e+02,1.75195e+02,1.75289e+02,1.72203e+02,1.72239e+02,1.75300e+02
1100,7.80696e-01,6.67665e+03,1.71110e+02,1.72560e+02,1.74215e+02,1.74681e+02,1.65698e+02,1.75869e+02,1.75874e+02,1.73388e+02,1.71964e+02,1.76159e+02
1200,7.80696e-01,6.75132e+03,1.72725e+02,1.68733e+02,1.74180e+02,1.74865e+02,1.65775e+02,1.76440e+02,1.76733e+02,1.73445e+02,1.72926e+02,1.74737e+02
1300,7.80696e-01,6.74135e+03,1.72508e+02,1.69030e+02,1.74579e+02,1.77033e+02,1.65632e+02,1.76197e+02,1.79224e+02,1.76259e+02,1.72909e+02,1.74805e+02
1400,7.80696e-01,6.68329e+03,1.71117e+02,1.71266e+02,1.73188e+02,1.75312e+02,1.64925e+02,1.77697e+02,1.77169e+02,1.73991e+02,1.70425e+02,1.75197e+02
1500,7.80696e-01,6.70609e+03,1.71660e+02,1.71799e+02,1.72774e+02,1.74934e+02,1.64054e+02,1.76515e+02,1.76574e+02,1.73850e+02,1.72995e+02,1.77771e+02
1600,7.80696e-01,6.81336e+03,1.74331e+02,1.69840e+02,1.72854e+02,1.72717e+02,1.64615e+02,1.77405e+02,1.73970e+02,1.73387e+02,1.73305e+02,1.78163e+02
1700,7.80696e-01,6.65763e+03,1.70727e+02,1.71406e+02,1.74915e+02,1.71831e+02,1.65047e+02,1.77326e+02,1.77485e+02,1.73008e+02,1.72572e+02,1.77555e+02
1800,7.80696e-01,6.72322e+03,1.72312e+02,1.71002e+02,1.72165e+02,1.72388e+02,1.65568e+02,1.76560e+02,1.77070e+02,1.72491e+02,1.72701e+02,1.74555e+02
